OrderID,ProductID,Quantity,ListPrice,Discount,Revenue,Category,Price,CustomerID,Region,TotalPurchaseValue
446,22,1,269.99,0.2,215.99200000000002,1,269.99,513,NY,9051.930400000001
446,16,2,599.99,0.07,1115.9814,3,599.99,513,NY,9051.930400000001
447,4,2,2899.99,0.05,5509.981,6,2899.99,802,TX,9412.6156
447,3,1,999.99,0.1,899.991,6,999.99,802,TX,9412.6156
447,8,1,1799.99,0.07,1673.9906999999998,6,1799.99,802,TX,9412.6156
448,13,2,269.99,0.05,512.981,3,269.99,1120,NY,1405.962
448,6,2,469.99,0.05,892.981,6,469.99,1120,NY,1405.962
449,17,2,429.0,0.05,815.0999999999999,3,429.0,1142,NY,18769.9675
449,2,1,749.99,0.05,712.4905,6,749.99,1142,NY,18769.9675
449,7,2,3999.99,0.07,7439.981399999999,6,3999.99,1142,NY,18769.9675
449,26,2,599.99,0.2,959.984,2,599.99,1142,NY,18769.9675
450,24,1,549.99,0.05,522.4905,2,549.99,560,TX,2222.8722
450,12,1,549.99,0.07,511.49069999999995,3,549.99,560,TX,2222.8722
450,5,1,1320.99,0.1,1188.891,6,1320.99,560,TX,2222.8722
451,14,2,269.99,0.05,512.981,3,269.99,488,CA,7317.939
452,11,1,1680.99,0.05,1596.9405,4,1680.99,1261,CA,10986.904
452,16,1,599.99,0.05,569.9905,3,599.99,1261,CA,10986.904
452,7,2,3999.99,0.1,7199.982,6,3999.99,1261,CA,10986.904
452,8,1,1799.99,0.1,1619.991,6,1799.99,1261,CA,10986.904
453,23,1,299.99,0.05,284.9905,1,299.99,897,NY,10526.0582
453,20,2,599.99,0.2,959.984,3,599.99,897,NY,10526.0582
453,4,1,2899.99,0.2,2319.9919999999997,6,2899.99,897,NY,10526.0582
454,25,2,499.99,0.07,929.9814,2,499.99,1296,NY,2432.9444000000003
454,13,2,269.99,0.05,512.981,3,269.99,1296,NY,2432.9444000000003
454,24,2,549.99,0.1,989.9820000000001,2,549.99,1296,NY,2432.9444000000003
455,9,1,2999.99,0.05,2849.9905,5,2999.99,1213,TX,2849.9905
456,17,2,429.0,0.07,797.9399999999999,3,429.0,704,CA,1076.9307
456,23,1,299.99,0.07,278.9907,1,299.99,704,CA,1076.9307
457,24,2,549.99,0.07,1022.9813999999999,2,549.99,581,CA,9278.653900000001
457,2,1,749.99,0.05,712.4905,6,749.99,581,CA,9278.653900000001
457,7,2,3999.99,0.1,7199.982,6,3999.99,581,CA,9278.653900000001
457,17,1,429.0,0.2,343.20000000000005,3,429.0,581,CA,9278.653900000001
458,2,1,749.99,0.2,599.9920000000001,6,749.99,790,NY,4655.0404
458,21,2,269.99,0.07,502.1814,1,269.99,790,NY,4655.0404
458,11,1,1680.99,0.1,1512.891,4,1680.99,790,NY,4655.0404
458,24,1,549.99,0.2,439.992,2,549.99,790,NY,4655.0404
458,3,2,999.99,0.2,1599.9840000000002,6,999.99,790,NY,4655.0404
459,11,1,1680.99,0.2,1344.7920000000001,4,1680.99,861,NY,3042.7637
460,19,1,449.0,0.05,426.54999999999995,3,449.0,247,CA,9667.7214
460,18,2,449.0,0.07,835.14,3,449.0,247,CA,9667.7214
460,4,1,2899.99,0.2,2319.9919999999997,6,2899.99,247,CA,9667.7214
460,22,2,269.99,0.1,485.982,1,269.99,247,CA,9667.7214
461,16,1,599.99,0.07,557.9907,3,599.99,1100,NY,7601.154699999999
461,4,1,2899.99,0.2,2319.9919999999997,6,2899.99,1100,NY,7601.154699999999
461,8,2,1799.99,0.05,3419.9809999999998,6,1799.99,1100,NY,7601.154699999999
461,24,1,549.99,0.1,494.99100000000004,2,549.99,1100,NY,7601.154699999999
461,18,2,449.0,0.1,808.2,3,449.0,1100,NY,7601.154699999999
462,12,2,549.99,0.1,989.9820000000001,3,549.99,154,TX,21263.6636
463,13,2,269.99,0.07,502.1814,3,269.99,997,NY,5843.5198
464,7,1,3999.99,0.1,3599.991,6,3999.99,1110,NY,8136.1357
465,6,2,469.99,0.1,845.9820000000001,6,469.99,697,CA,7873.926399999999
465,25,2,499.99,0.1,899.9820000000001,2,499.99,697,CA,7873.926399999999
466,19,2,449.0,0.2,718.4000000000001,3,449.0,1309,NY,12561.199399999998
466,6,1,469.99,0.2,375.992,6,469.99,1309,NY,12561.199399999998
466,7,2,3999.99,0.05,7599.980999999999,6,3999.99,1309,NY,12561.199399999998
466,15,1,529.99,0.1,476.99100000000004,3,529.99,1309,NY,12561.199399999998
466,5,1,1320.99,0.1,1188.891,6,1320.99,1309,NY,12561.199399999998
467,19,1,449.0,0.07,417.57,3,449.0,1244,NY,9697.1102
467,10,1,1549.0,0.07,1440.57,4,1549.0,1244,NY,9697.1102
467,22,2,269.99,0.1,485.982,1,269.99,1244,NY,9697.1102
467,17,2,429.0,0.07,797.9399999999999,3,429.0,1244,NY,9697.1102
467,11,1,1680.99,0.1,1512.891,4,1680.99,1244,NY,9697.1102
468,19,1,449.0,0.1,404.1,3,449.0,1093,NY,12845.1534
468,9,2,2999.99,0.05,5699.981,5,2999.99,1093,NY,12845.1534
468,10,2,1549.0,0.05,2943.1,4,1549.0,1093,NY,12845.1534
468,25,1,499.99,0.1,449.99100000000004,2,499.99,1093,NY,12845.1534
469,8,2,1799.99,0.1,3239.982,6,1799.99,1071,CA,15022.904199999999
469,4,1,2899.99,0.07,2696.9907,6,2899.99,1071,CA,15022.904199999999
469,15,2,529.99,0.2,847.984,3,529.99,1071,CA,15022.904199999999
470,18,1,449.0,0.05,426.54999999999995,3,449.0,1009,NY,10018.5596
470,13,1,269.99,0.05,256.4905,3,269.99,1009,NY,10018.5596
470,8,2,1799.99,0.2,2879.9840000000004,6,1799.99,1009,NY,10018.5596
471,14,1,269.99,0.2,215.99200000000002,3,269.99,94,NY,728.973
471,13,2,269.99,0.05,512.981,3,269.99,94,NY,728.973
472,15,1,529.99,0.1,476.99100000000004,3,529.99,958,TX,27131.0681
472,21,2,269.99,0.1,485.982,1,269.99,958,TX,27131.0681
473,26,1,599.99,0.07,557.9907,2,599.99,1012,NY,557.9907
474,19,2,449.0,0.05,853.0999999999999,3,449.0,453,NY,5036.1386999999995
474,11,1,1680.99,0.2,1344.7920000000001,4,1680.99,453,NY,5036.1386999999995
475,17,2,429.0,0.07,797.9399999999999,3,429.0,1228,CA,2157.916
475,26,2,599.99,0.2,959.984,2,599.99,1228,CA,2157.916
475,25,1,499.99,0.2,399.992,2,499.99,1228,CA,2157.916
476,22,2,269.99,0.07,502.1814,1,269.99,912,NY,9408.7878
476,4,2,2899.99,0.2,4639.9839999999995,6,2899.99,912,NY,9408.7878
476,11,2,1680.99,0.07,3126.6414,4,1680.99,912,NY,9408.7878
476,20,2,599.99,0.05,1139.981,3,599.99,912,NY,9408.7878
477,6,1,469.99,0.1,422.99100000000004,6,469.99,218,NY,14679.984
477,10,1,1549.0,0.05,1471.55,4,1549.0,218,NY,14679.984
478,21,2,269.99,0.07,502.1814,1,269.99,474,NY,6427.7415
479,26,1,599.99,0.07,557.9907,2,599.99,432,NY,16322.1132
479,12,1,549.99,0.05,522.4905,3,549.99,432,NY,16322.1132
479,21,1,269.99,0.2,215.99200000000002,1,269.99,432,NY,16322.1132
479,7,1,3999.99,0.05,3799.9904999999994,6,3999.99,432,NY,16322.1132
479,10,1,1549.0,0.2,1239.2,4,1549.0,432,NY,16322.1132
480,4,1,2899.99,0.05,2754.9905,6,2899.99,341,NY,3816.4624
480,15,1,529.99,0.05,503.4905,3,529.99,341,NY,3816.4624
480,23,2,299.99,0.07,557.9814,1,299.99,341,NY,3816.4624
481,13,2,269.99,0.2,431.98400000000004,3,269.99,551,TX,16333.0494
481,16,2,599.99,0.07,1115.9814,3,599.99,551,TX,16333.0494
481,9,2,2999.99,0.1,5399.982,5,2999.99,551,TX,16333.0494
482,13,1,269.99,0.2,215.99200000000002,3,269.99,1313,CA,6573.6926
482,14,1,269.99,0.1,242.991,3,269.99,1313,CA,6573.6926
483,17,1,429.0,0.07,398.96999999999997,3,429.0,1278,NY,16173.7827
484,8,2,1799.99,0.1,3239.982,6,1799.99,357,CA,9838.4455
484,24,1,549.99,0.05,522.4905,2,549.99,357,CA,9838.4455
484,9,2,2999.99,0.05,5699.981,5,2999.99,357,CA,9838.4455
484,6,1,469.99,0.2,375.992,6,469.99,357,CA,9838.4455
485,13,1,269.99,0.1,242.991,3,269.99,23,NY,16588.9004
485,26,2,599.99,0.05,1139.981,2,599.99,23,NY,16588.9004
486,9,1,2999.99,0.07,2789.9907,5,2999.99,522,CA,3359.9717
486,23,2,299.99,0.05,569.981,1,299.99,522,CA,3359.9717
487,6,1,469.99,0.2,375.992,6,469.99,1124,NY,3654.046
488,13,2,269.99,0.07,502.1814,3,269.99,802,TX,9412.6156
488,23,2,299.99,0.05,569.981,1,299.99,802,TX,9412.6156
488,22,1,269.99,0.05,256.4905,1,269.99,802,TX,9412.6156
489,8,2,1799.99,0.1,3239.982,6,1799.99,1204,NY,13073.6367
490,12,1,549.99,0.1,494.99100000000004,3,549.99,1247,NY,14206.384699999999
490,23,1,299.99,0.05,284.9905,1,299.99,1247,NY,14206.384699999999
490,14,1,269.99,0.1,242.991,3,269.99,1247,NY,14206.384699999999
490,13,2,269.99,0.07,502.1814,3,269.99,1247,NY,14206.384699999999
491,9,2,2999.99,0.2,4799.9839999999995,5,2999.99,762,NY,6319.946
491,21,2,269.99,0.05,512.981,1,269.99,762,NY,6319.946
491,15,2,529.99,0.05,1006.981,3,529.99,762,NY,6319.946
492,6,1,469.99,0.1,422.99100000000004,6,469.99,442,NY,10444.890899999999
492,22,2,269.99,0.1,485.982,1,269.99,442,NY,10444.890899999999
492,26,1,599.99,0.05,569.9905,2,599.99,442,NY,10444.890899999999
493,15,1,529.99,0.05,503.4905,3,529.99,769,NY,3795.5443999999998
493,18,2,449.0,0.05,853.0999999999999,3,449.0,769,NY,3795.5443999999998
493,26,1,599.99,0.05,569.9905,2,599.99,769,NY,3795.5443999999998
494,23,1,299.99,0.1,269.99100000000004,1,299.99,1016,NY,3801.2949
495,22,1,269.99,0.2,215.99200000000002,1,269.99,1349,CA,3065.9825
495,9,1,2999.99,0.05,2849.9905,5,2999.99,1349,CA,3065.9825
496,23,1,299.99,0.2,239.99200000000002,1,299.99,516,NY,4206.9716
496,13,1,269.99,0.1,242.991,3,269.99,516,NY,4206.9716
496,21,2,269.99,0.2,431.98400000000004,1,269.99,516,NY,4206.9716
497,25,2,499.99,0.07,929.9814,2,499.99,1040,TX,14703.6091
498,24,1,549.99,0.07,511.49069999999995,2,549.99,792,NY,5670.896
498,21,1,269.99,0.1,242.991,1,269.99,792,NY,5670.896
498,10,1,1549.0,0.07,1440.57,4,1549.0,792,NY,5670.896
499,11,1,1680.99,0.2,1344.7920000000001,4,1680.99,336,NY,3349.6487
499,15,1,529.99,0.07,492.8907,3,529.99,336,NY,3349.6487
499,14,2,269.99,0.2,431.98400000000004,3,269.99,336,NY,3349.6487
499,20,2,599.99,0.1,1079.982,3,599.99,336,NY,3349.6487
500,12,2,549.99,0.05,1044.981,3,549.99,258,CA,1260.973
500,14,1,269.99,0.2,215.99200000000002,3,269.99,258,CA,1260.973
501,19,2,449.0,0.05,853.0999999999999,3,449.0,497,NY,8362.0255
501,8,1,1799.99,0.07,1673.9906999999998,6,1799.99,497,NY,8362.0255
501,14,1,269.99,0.1,242.991,3,269.99,497,NY,8362.0255
501,23,2,299.99,0.07,557.9814,1,299.99,497,NY,8362.0255
502,13,1,269.99,0.05,256.4905,3,269.99,896,NY,256.4905
503,13,2,269.99,0.07,502.1814,3,269.99,160,TX,15267.6598
503,10,1,1549.0,0.05,1471.55,4,1549.0,160,TX,15267.6598
504,24,2,549.99,0.1,989.9820000000001,2,549.99,852,NY,2414.963
504,2,2,749.99,0.05,1424.981,6,749.99,852,NY,2414.963
505,26,1,599.99,0.2,479.992,2,599.99,690,NY,10518.5216
506,25,1,499.99,0.1,449.99100000000004,2,499.99,380,NY,11072.4467
506,7,1,3999.99,0.07,3719.9906999999994,6,3999.99,380,NY,11072.4467
507,11,2,1680.99,0.05,3193.881,4,1680.99,957,CA,9472.6394
507,13,2,269.99,0.07,502.1814,3,269.99,957,CA,9472.6394
507,20,2,599.99,0.1,1079.982,3,599.99,957,CA,9472.6394
508,8,1,1799.99,0.05,1709.9904999999999,6,1799.99,691,TX,6543.0622
508,2,2,749.99,0.05,1424.981,6,749.99,691,TX,6543.0622
508,10,2,1549.0,0.05,2943.1,4,1549.0,691,TX,6543.0622
508,25,1,499.99,0.07,464.9907,2,499.99,691,TX,6543.0622
509,23,2,299.99,0.2,479.98400000000004,1,299.99,1292,CA,10746.5817
509,4,2,2899.99,0.05,5509.981,6,2899.99,1292,CA,10746.5817
510,17,1,429.0,0.1,386.1,3,429.0,1441,NY,386.1
511,22,2,269.99,0.05,512.981,1,269.99,1192,TX,7799.508
511,13,1,269.99,0.1,242.991,3,269.99,1192,TX,7799.508
512,21,1,269.99,0.07,251.0907,1,269.99,1067,NY,251.0907
513,7,1,3999.99,0.07,3719.9906999999994,6,3999.99,285,NY,5554.034599999999
513,13,1,269.99,0.2,215.99200000000002,3,269.99,285,NY,5554.034599999999
513,23,1,299.99,0.07,278.9907,1,299.99,285,NY,5554.034599999999
514,18,2,449.0,0.2,718.4000000000001,3,449.0,397,NY,4260.324
514,17,2,429.0,0.07,797.9399999999999,3,429.0,397,NY,4260.324
515,8,1,1799.99,0.07,1673.9906999999998,6,1799.99,12,NY,4777.3378
515,5,1,1320.99,0.1,1188.891,6,1320.99,12,NY,4777.3378
515,25,2,499.99,0.07,929.9814,2,499.99,12,NY,4777.3378
515,6,2,469.99,0.2,751.984,6,469.99,12,NY,4777.3378
516,7,1,3999.99,0.05,3799.9904999999994,6,3999.99,1326,NY,18295.4979
516,5,2,1320.99,0.1,2377.782,6,1320.99,1326,NY,18295.4979
517,21,2,269.99,0.07,502.1814,1,269.99,1277,NY,11726.070899999999
518,16,2,599.99,0.2,959.984,3,599.99,499,NY,8394.4714
518,5,2,1320.99,0.05,2509.881,6,1320.99,499,NY,8394.4714
518,25,2,499.99,0.05,949.981,2,499.99,499,NY,8394.4714
518,15,2,529.99,0.2,847.984,3,529.99,499,NY,8394.4714
518,11,2,1680.99,0.07,3126.6414,4,1680.99,499,NY,8394.4714
519,6,1,469.99,0.07,437.09069999999997,6,469.99,754,NY,21521.0782
519,16,1,599.99,0.1,539.991,3,599.99,754,NY,21521.0782
519,23,2,299.99,0.05,569.981,1,299.99,754,NY,21521.0782
519,18,2,449.0,0.2,718.4000000000001,3,449.0,754,NY,21521.0782
519,7,1,3999.99,0.05,3799.9904999999994,6,3999.99,754,NY,21521.0782
520,26,1,599.99,0.1,539.991,2,599.99,35,NY,2915.544
520,24,1,549.99,0.2,439.992,2,549.99,35,NY,2915.544
520,10,1,1549.0,0.07,1440.57,4,1549.0,35,NY,2915.544
521,5,1,1320.99,0.2,1056.7920000000001,6,1320.99,727,NY,21846.3321
521,14,1,269.99,0.2,215.99200000000002,3,269.99,727,NY,21846.3321
522,4,2,2899.99,0.07,5393.9814,6,2899.99,849,NY,9591.8252
522,22,2,269.99,0.07,502.1814,1,269.99,849,NY,9591.8252
522,21,1,269.99,0.05,256.4905,1,269.99,849,NY,9591.8252
523,12,1,549.99,0.2,439.992,3,549.99,90,NY,18338.2025
523,20,1,599.99,0.05,569.9905,3,599.99,90,NY,18338.2025
523,5,2,1320.99,0.1,2377.782,6,1320.99,90,NY,18338.2025
523,16,2,599.99,0.07,1115.9814,3,599.99,90,NY,18338.2025
524,11,1,1680.99,0.07,1563.3207,4,1680.99,776,CA,9907.7071
524,2,1,749.99,0.05,712.4905,6,749.99,776,CA,9907.7071
524,9,1,2999.99,0.2,2399.9919999999997,5,2999.99,776,CA,9907.7071
524,3,2,999.99,0.07,1859.9814,6,999.99,776,CA,9907.7071
524,26,1,599.99,0.05,569.9905,2,599.99,776,CA,9907.7071
525,9,2,2999.99,0.07,5579.9814,5,2999.99,605,NY,7848.2627999999995
525,6,2,469.99,0.07,874.1813999999999,6,469.99,605,NY,7848.2627999999995
525,10,1,1549.0,0.1,1394.1000000000001,4,1549.0,605,NY,7848.2627999999995
526,3,2,999.99,0.1,1799.982,6,999.99,970,NY,4169.3542
526,8,1,1799.99,0.1,1619.991,6,1799.99,970,NY,4169.3542
526,21,1,269.99,0.05,256.4905,1,269.99,970,NY,4169.3542
526,15,1,529.99,0.07,492.8907,3,529.99,970,NY,4169.3542
527,18,2,449.0,0.07,835.14,3,449.0,1022,NY,11188.3875
527,4,1,2899.99,0.2,2319.9919999999997,6,2899.99,1022,NY,11188.3875
527,19,1,449.0,0.1,404.1,3,449.0,1022,NY,11188.3875
527,9,2,2999.99,0.2,4799.9839999999995,5,2999.99,1022,NY,11188.3875
528,21,2,269.99,0.05,512.981,1,269.99,418,CA,979.8224
529,12,2,549.99,0.07,1022.9813999999999,3,549.99,115,NY,1022.9813999999999
530,2,2,749.99,0.05,1424.981,6,749.99,617,NY,4873.9556999999995
530,4,1,2899.99,0.07,2696.9907,6,2899.99,617,NY,4873.9556999999995
530,6,2,469.99,0.2,751.984,6,469.99,617,NY,4873.9556999999995
531,6,1,469.99,0.2,375.992,6,469.99,1220,NY,2813.4477
531,12,2,549.99,0.2,879.984,3,549.99,1220,NY,2813.4477
531,25,1,499.99,0.07,464.9907,2,499.99,1220,NY,2813.4477
532,17,2,429.0,0.07,797.9399999999999,3,429.0,826,NY,2252.915
532,16,2,599.99,0.2,959.984,3,599.99,826,NY,2252.915
532,12,1,549.99,0.1,494.99100000000004,3,549.99,826,NY,2252.915
533,4,1,2899.99,0.2,2319.9919999999997,6,2899.99,1099,NY,5024.1645
533,12,2,549.99,0.1,989.9820000000001,3,549.99,1099,NY,5024.1645
533,10,1,1549.0,0.2,1239.2,4,1549.0,1099,NY,5024.1645
533,25,1,499.99,0.05,474.9905,2,499.99,1099,NY,5024.1645
534,21,2,269.99,0.05,512.981,1,269.99,413,NY,7900.4347
534,9,2,2999.99,0.05,5699.981,5,2999.99,413,NY,7900.4347
534,2,1,749.99,0.07,697.4907,6,749.99,413,NY,7900.4347
534,24,2,549.99,0.1,989.9820000000001,2,549.99,413,NY,7900.4347
535,24,1,549.99,0.05,522.4905,2,549.99,1400,NY,1485.4635
535,15,1,529.99,0.1,476.99100000000004,3,529.99,1400,NY,1485.4635
535,22,2,269.99,0.1,485.982,1,269.99,1400,NY,1485.4635
536,22,1,269.99,0.1,242.991,1,269.99,1444,NY,4412.0037
536,2,1,749.99,0.1,674.991,6,749.99,1444,NY,4412.0037
536,12,2,549.99,0.05,1044.981,3,549.99,1444,NY,4412.0037
536,14,1,269.99,0.07,251.0907,3,269.99,1444,NY,4412.0037
537,10,1,1549.0,0.05,1471.55,4,1549.0,729,CA,5113.6964
537,26,1,599.99,0.05,569.9905,2,599.99,729,CA,5113.6964
537,17,2,429.0,0.1,772.2,3,429.0,729,CA,5113.6964
537,25,2,499.99,0.2,799.984,2,499.99,729,CA,5113.6964
538,2,2,749.99,0.2,1199.9840000000002,6,749.99,1301,CA,12606.305999999999
539,9,2,2999.99,0.1,5399.982,5,2999.99,1021,NY,17973.7313
539,23,1,299.99,0.05,284.9905,1,299.99,1021,NY,17973.7313
539,21,2,269.99,0.07,502.1814,1,269.99,1021,NY,17973.7313
540,19,1,449.0,0.1,404.1,3,449.0,761,NY,17945.589099999997
540,26,2,599.99,0.1,1079.982,2,599.99,761,NY,17945.589099999997
540,23,2,299.99,0.07,557.9814,1,299.99,761,NY,17945.589099999997
541,22,2,269.99,0.05,512.981,1,269.99,676,NY,13033.786699999999
542,16,2,599.99,0.2,959.984,3,599.99,1418,CA,5336.3565
542,9,1,2999.99,0.1,2699.991,5,2999.99,1418,CA,5336.3565
542,20,1,599.99,0.1,539.991,3,599.99,1418,CA,5336.3565
542,19,2,449.0,0.2,718.4000000000001,3,449.0,1418,CA,5336.3565
543,25,1,499.99,0.2,399.992,2,499.99,457,NY,5961.5064
543,18,1,449.0,0.2,359.20000000000005,3,449.0,457,NY,5961.5064
543,26,2,599.99,0.05,1139.981,2,599.99,457,NY,5961.5064
544,12,1,549.99,0.05,522.4905,3,549.99,920,NY,10327.027
544,17,1,429.0,0.1,386.1,3,429.0,920,NY,10327.027
544,21,1,269.99,0.05,256.4905,1,269.99,920,NY,10327.027
545,25,2,499.99,0.2,799.984,2,499.99,192,CA,2793.0481
545,6,1,469.99,0.07,437.09069999999997,6,469.99,192,CA,2793.0481
545,24,1,549.99,0.2,439.992,2,549.99,192,CA,2793.0481
545,20,2,599.99,0.07,1115.9814,3,599.99,192,CA,2793.0481
546,17,2,429.0,0.05,815.0999999999999,3,429.0,739,NY,6469.9951
546,8,1,1799.99,0.1,1619.991,6,1799.99,739,NY,6469.9951
546,18,2,449.0,0.07,835.14,3,449.0,739,NY,6469.9951
547,11,2,1680.99,0.05,3193.881,4,1680.99,1123,NY,34383.604699999996
547,9,1,2999.99,0.2,2399.9919999999997,5,2999.99,1123,NY,34383.604699999996
547,5,1,1320.99,0.1,1188.891,6,1320.99,1123,NY,34383.604699999996
548,8,1,1799.99,0.1,1619.991,6,1799.99,978,NY,4746.6324
548,11,2,1680.99,0.07,3126.6414,4,1680.99,978,NY,4746.6324
549,15,1,529.99,0.07,492.8907,3,529.99,1009,NY,10018.5596
549,16,1,599.99,0.05,569.9905,3,599.99,1009,NY,10018.5596
549,3,1,999.99,0.07,929.9907,6,999.99,1009,NY,10018.5596
549,7,1,3999.99,0.05,3799.9904999999994,6,3999.99,1009,NY,10018.5596
549,13,2,269.99,0.1,485.982,3,269.99,1009,NY,10018.5596
550,4,1,2899.99,0.05,2754.9905,6,2899.99,96,NY,6274.9665
551,16,1,599.99,0.05,569.9905,3,599.99,663,NY,4665.5492
551,26,1,599.99,0.07,557.9907,2,599.99,663,NY,4665.5492
551,11,2,1680.99,0.2,2689.5840000000003,4,1680.99,663,NY,4665.5492
551,15,2,529.99,0.2,847.984,3,529.99,663,NY,4665.5492
552,23,1,299.99,0.2,239.99200000000002,1,299.99,1214,CA,6314.3385
552,2,1,749.99,0.2,599.9920000000001,6,749.99,1214,CA,6314.3385
552,24,1,549.99,0.2,439.992,2,549.99,1214,CA,6314.3385
552,18,1,449.0,0.1,404.1,3,449.0,1214,CA,6314.3385
552,19,2,449.0,0.2,718.4000000000001,3,449.0,1214,CA,6314.3385
553,24,1,549.99,0.1,494.99100000000004,2,549.99,37,NY,1841.6217
553,18,2,449.0,0.07,835.14,3,449.0,37,NY,1841.6217
553,12,1,549.99,0.07,511.49069999999995,3,549.99,37,NY,1841.6217
554,3,2,999.99,0.07,1859.9814,6,999.99,1393,NY,28161.3956
554,22,1,269.99,0.05,256.4905,1,269.99,1393,NY,28161.3956
554,4,2,2899.99,0.2,4639.9839999999995,6,2899.99,1393,NY,28161.3956
555,8,1,1799.99,0.2,1439.9920000000002,6,1799.99,279,CA,6155.9644
555,7,1,3999.99,0.1,3599.991,6,3999.99,279,CA,6155.9644
555,20,2,599.99,0.07,1115.9814,3,599.99,279,CA,6155.9644
556,16,1,599.99,0.1,539.991,3,599.99,217,CA,11635.341999999999
556,4,2,2899.99,0.2,4639.9839999999995,6,2899.99,217,CA,11635.341999999999
557,9,2,2999.99,0.1,5399.982,5,2999.99,867,CA,8145.804400000001
557,10,1,1549.0,0.1,1394.1000000000001,4,1549.0,867,CA,8145.804400000001
558,7,1,3999.99,0.07,3719.9906999999994,6,3999.99,873,NY,17301.1983
558,16,1,599.99,0.07,557.9907,3,599.99,873,NY,17301.1983
558,9,1,2999.99,0.1,2699.991,5,2999.99,873,NY,17301.1983
558,21,2,269.99,0.05,512.981,1,269.99,873,NY,17301.1983
558,10,2,1549.0,0.07,2881.14,4,1549.0,873,NY,17301.1983
559,15,2,529.99,0.1,953.9820000000001,3,529.99,1297,NY,10803.910399999999
559,6,1,469.99,0.1,422.99100000000004,6,469.99,1297,NY,10803.910399999999
559,7,2,3999.99,0.07,7439.981399999999,6,3999.99,1297,NY,10803.910399999999
560,16,1,599.99,0.05,569.9905,3,599.99,62,NY,2764.1378999999997
560,26,2,599.99,0.1,1079.982,2,599.99,62,NY,2764.1378999999997
561,15,2,529.99,0.05,1006.981,3,529.99,596,NY,3486.4114999999997
561,18,1,449.0,0.05,426.54999999999995,3,449.0,596,NY,3486.4114999999997
561,5,1,1320.99,0.05,1254.9405,6,1320.99,596,NY,3486.4114999999997
561,17,2,429.0,0.07,797.9399999999999,3,429.0,596,NY,3486.4114999999997
562,25,2,499.99,0.07,929.9814,2,499.99,729,CA,5113.6964
562,26,1,599.99,0.05,569.9905,2,599.99,729,CA,5113.6964
563,6,2,469.99,0.1,845.9820000000001,6,469.99,1366,CA,10644.9964
563,19,1,449.0,0.05,426.54999999999995,3,449.0,1366,CA,10644.9964
563,13,2,269.99,0.1,485.982,3,269.99,1366,CA,10644.9964
564,4,1,2899.99,0.2,2319.9919999999997,6,2899.99,397,NY,4260.324
564,15,1,529.99,0.2,423.992,3,529.99,397,NY,4260.324
565,18,1,449.0,0.2,359.20000000000005,3,449.0,699,NY,16383.8074
565,25,2,499.99,0.1,899.9820000000001,2,499.99,699,NY,16383.8074
565,9,1,2999.99,0.05,2849.9905,5,2999.99,699,NY,16383.8074
565,17,1,429.0,0.1,386.1,3,429.0,699,NY,16383.8074
566,24,2,549.99,0.07,1022.9813999999999,2,549.99,1043,NY,15102.8974
566,7,2,3999.99,0.2,6399.984,6,3999.99,1043,NY,15102.8974
566,8,1,1799.99,0.1,1619.991,6,1799.99,1043,NY,15102.8974
566,21,2,269.99,0.2,431.98400000000004,1,269.99,1043,NY,15102.8974
567,9,1,2999.99,0.2,2399.9919999999997,5,2999.99,177,NY,13254.1976
567,5,1,1320.99,0.07,1228.5207,6,1320.99,177,NY,13254.1976
568,5,1,1320.99,0.05,1254.9405,6,1320.99,396,NY,10385.3341
568,10,1,1549.0,0.05,1471.55,4,1549.0,396,NY,10385.3341
569,16,1,599.99,0.05,569.9905,3,599.99,445,NY,4314.963
569,24,2,549.99,0.1,989.9820000000001,2,549.99,445,NY,4314.963
570,18,1,449.0,0.07,417.57,3,449.0,1257,NY,17463.7183
570,24,2,549.99,0.1,989.9820000000001,2,549.99,1257,NY,17463.7183
570,3,2,999.99,0.2,1599.9840000000002,6,999.99,1257,NY,17463.7183
570,11,1,1680.99,0.1,1512.891,4,1680.99,1257,NY,17463.7183
570,16,1,599.99,0.05,569.9905,3,599.99,1257,NY,17463.7183
571,4,1,2899.99,0.05,2754.9905,6,2899.99,76,NY,5454.9815
571,9,1,2999.99,0.1,2699.991,5,2999.99,76,NY,5454.9815
572,3,1,999.99,0.05,949.9905,6,999.99,265,NY,4125.556500000001
572,13,2,269.99,0.1,485.982,3,269.99,265,NY,4125.556500000001
572,11,2,1680.99,0.2,2689.5840000000003,4,1680.99,265,NY,4125.556500000001
573,2,1,749.99,0.2,599.9920000000001,6,749.99,455,NY,8547.434000000001
574,26,1,599.99,0.05,569.9905,2,599.99,718,NY,5779.8175
574,13,2,269.99,0.1,485.982,3,269.99,718,NY,5779.8175
574,12,2,549.99,0.1,989.9820000000001,3,549.99,718,NY,5779.8175
574,23,2,299.99,0.1,539.9820000000001,1,299.99,718,NY,5779.8175
574,11,2,1680.99,0.05,3193.881,4,1680.99,718,NY,5779.8175
575,4,2,2899.99,0.07,5393.9814,6,2899.99,735,CA,15881.3979
575,12,1,549.99,0.2,439.992,3,549.99,735,CA,15881.3979
576,9,1,2999.99,0.1,2699.991,5,2999.99,1408,NY,2699.991
577,3,2,999.99,0.2,1599.9840000000002,6,999.99,851,NY,1869.9750000000001
578,21,1,269.99,0.07,251.0907,1,269.99,1391,NY,8354.7147
